0,537,12.469,31,1,1,3,2.2
2,313,14.011,37,0,2,0,22.7
0,308,12.4,27,1,1,0,10.3
3,60,13.968,44,0,1,2,27.3
1,282,12.932,17,0,0,0,10.6
1,232,13.022,5,0,0,3,19.5
1,189,10.22,28,0,2,3,18.7
1,311,11.839,8,0,2,2,15.5
1,436,14.676,14,1,1,2,14.1
2,246,14.418,42,0,2,1,20.1
0,247,12.392,11,0,0,3,6.1
0,343,12.132,23,1,2,2,4.9
3,28,14.206,34,1,2,2,7.9
0,376,12.501,2,1,0,3,28.8
2,82,11.994,19,0,2,2,21.9
1,225,12.098,45,0,0,2,15.1
0,170,10.518,10,1,2,2,20.9
1,131,14.377,44,1,2,3,9.2
1,295,13.226,37,1,2,2,13.2
1,506,13.544,21,0,2,1,26.4
2,452,14.508,40,0,1,3,6.1
1,478,11.95,39,0,0,2,18.9
0,385,12.014,15,1,1,3,7.9
1,122,12.521,5,1,2,0,18.6
1,212,15.319,19,1,0,0,25.4
1,141,13.01,2,1,1,2,1.3
2,129,11.053,11,0,2,2,16.2
2,78,14.037,15,1,0,0,14.8
1,538,13.988,29,0,2,1,25.8
0,143,14.053,6,1,0,3,5.2
2,139,13.858,40,0,1,2,17.0
2,75,12.658,46,0,1,3,3.0
2,128,13.112,6,0,0,3,6.2
0,366,12.567,8,1,1,1,15.3
1,85,13.622,13,1,1,0,12.2
1,539,10.502,27,0,1,2,25.7
1,237,11.717,1,0,0,3,29.7
1,407,14.492,22,1,2,1,6.6
3,22,13.074,26,0,0,2,13.0
1,449,13.607,4,0,0,0,19.7
0,332,12.665,43,1,2,1,1.9
1,366,10.952,30,0,0,0,12.5
0,432,13.403,8,1,0,3,2.8
1,357,9.866,41,0,2,0,19.6
0,272,12.101,29,1,2,2,16.1
0,182,11.265,39,1,0,1,22.9
2,79,11.002,25,0,1,2,5.4
1,416,13.337,34,0,1,0,17.6
3,59,12.727,24,0,0,3,11.1
2,155,16.202,27,1,2,3,17.8
3,81,12.137,13,0,2,3,1.0
0,230,13.532,46,1,2,2,5.4
0,270,10.543,8,1,0,3,13.6
1,268,10.942,40,0,1,1,27.3
0,464,13.381,32,1,0,2,22.1
0,381,11.118,27,0,0,0,5.1
2,150,11.882,18,0,2,2,13.4
3,23,14.199,35,1,2,1,15.0
0,482,13.099,36,1,2,1,2.6
2,103,13.725,37,0,1,2,14.3
1,433,12.492,11,0,2,1,28.6
1,535,11.285,34,0,0,3,13.5
1,145,12.855,30,1,2,1,23.2
1,370,13.659,40,0,1,3,15.0
1,317,14.024,42,0,0,3,2.7
2,364,14.544,48,0,2,1,15.8
0,455,12.444,30,0,0,1,7.9
3,55,14.902,6,0,1,2,26.3
1,176,13.9,22,0,2,3,1.3
1,350,12.824,38,0,1,0,10.1
2,479,13.151,26,0,2,1,19.0
2,22,11.276,24,1,1,2,11.7
1,194,14.244,12,0,0,3,29.8
1,170,13.416,16,1,2,2,3.8
0,124,12.579,3,1,0,1,11.5
0,512,12.848,9,1,1,3,13.8
0,523,10.115,27,1,0,0,0.9
1,170,12.993,8,0,0,0,25.6
1,459,14.812,48,0,2,0,21.8
1,151,13.563,15,0,0,1,19.9
0,181,12.046,47,1,0,3,12.0
1,268,13.019,31,0,1,0,4.8
1,418,12.036,33,0,1,1,3.7
1,373,13.965,34,0,2,1,15.0
2,64,12.199,6,0,0,0,10.1
2,309,13.805,1,0,2,3,4.5
0,380,9.0,13,1,2,3,25.0
1,127,11.004,33,0,1,3,28.5
2,429,16.568,25,0,0,0,5.1
1,449,12.23,42,0,1,2,4.8
1,455,9.74,23,0,0,1,22.9
3,71,11.535,2,0,2,0,25.2
0,517,14.256,1,1,1,3,3.4
0,241,10.753,23,1,0,2,9.3
1,282,13.921,3,0,1,2,11.4
0,458,13.083,7,1,1,1,20.0
1,497,10.505,47,0,0,3,12.2
2,69,14.906,27,1,0,1,7.8
1,169,10.693,32,0,1,1,3.1
2,50,12.857,24,1,1,1,13.6
1,403,13.791,14,0,0,0,2.9
3,86,14.072,10,0,0,0,9.4
0,172,14.084,11,1,2,2,18.4
0,393,12.479,10,1,1,0,13.9
3,42,18.0,16,0,1,2,9.7
3,20,13.868,16,0,0,2,12.7
1,515,12.199,20,0,1,2,3.5
1,278,14.04,7,0,2,2,10.8
3,47,15.426,31,1,1,1,24.6
2,200,13.6,21,0,2,3,11.5
1,535,13.363,20,0,0,1,18.4
2,57,11.667,14,0,0,2,4.3
0,324,12.139,6,1,1,2,12.9
1,411,14.075,32,0,0,3,16.0
0,352,14.327,45,1,0,1,0.8
1,420,13.121,18,0,2,0,30.0
0,352,13.172,29,1,2,1,14.6
1,530,11.429,16,0,1,3,8.4
0,300,12.345,43,1,2,0,13.3
0,185,12.07,29,1,2,0,26.6
1,264,10.576,36,0,0,0,14.2
0,305,12.248,21,1,2,0,15.6
2,252,11.961,22,0,2,0,24.7
2,125,11.921,6,0,2,3,18.5
2,77,10.108,1,0,1,2,27.3
1,519,9.991,26,0,1,2,3.4
0,146,12.386,43,1,1,0,28.0
3,2,11.496,3,0,2,0,12.6
2,180,13.482,30,0,2,2,5.0
1,487,11.092,1,0,1,1,1.8
2,41,14.791,42,1,0,3,18.1
1,284,13.717,3,0,1,0,28.7
1,126,12.349,15,1,1,0,28.8
2,502,13.577,5,0,2,0,20.8
1,362,12.337,45,0,0,3,10.8
0,153,12.461,42,1,2,2,6.2
1,207,13.432,35,0,1,0,28.8
1,144,15.308,6,1,0,1,11.2
0,458,14.535,15,1,0,1,9.1
0,339,10.624,4,1,2,3,4.3
0,201,11.309,4,1,0,0,5.0
1,447,12.4,3,0,1,3,21.8
1,286,13.931,14,0,2,3,18.7
0,342,14.55,21,1,0,2,1.7
0,371,13.153,49,1,1,0,28.7
1,200,12.673,47,0,0,1,2.5
1,494,13.163,36,0,1,0,0.8
1,390,14.892,15,1,0,3,10.7
2,358,15.376,39,0,0,3,29.1
2,23,9.527,27,1,2,1,9.3
1,164,13.022,19,0,0,3,22.0
1,286,14.166,38,1,1,0,21.4
1,440,13.138,45,0,1,1,26.0
2,185,14.007,17,0,1,0,24.6
3,66,13.177,40,0,1,0,12.7
1,67,11.833,44,1,0,3,19.4
2,25,10.02,32,1,2,2,25.7
2,46,12.979,17,1,0,0,4.4
1,375,13.151,23,0,1,3,16.8
1,272,12.835,15,0,0,0,27.9
1,428,15.715,48,0,0,3,7.0
2,239,14.054,41,0,2,2,4.0
2,201,14.353,13,0,2,2,26.7
1,161,12.633,3,0,0,1,19.4
2,80,10.184,35,0,1,3,9.1
1,277,13.255,42,0,0,2,20.9
2,531,14.458,17,0,1,0,4.5
0,410,13.023,39,1,0,2,21.1
2,487,14.287,20,0,2,0,1.4
0,322,10.197,26,1,1,0,8.4
2,47,14.852,21,1,0,2,24.4
0,274,13.263,10,1,1,2,23.7
0,360,11.532,40,0,1,1,14.9
2,43,9.079,46,1,1,1,2.2
2,55,13.962,27,1,0,0,15.1
1,259,14.379,44,1,2,1,8.5
1,129,12.357,41,0,0,2,13.1
0,218,12.598,6,1,2,3,1.8
3,40,10.84,8,0,2,0,29.2
2,68,12.98,4,1,1,3,28.5
1,273,13.006,47,0,1,1,26.8
1,94,11.569,17,1,1,3,26.1
0,519,11.035,10,1,2,3,25.6
2,9,11.518,27,1,0,0,28.6
2,517,13.523,3,0,2,1,7.7
3,26,14.796,27,1,2,0,11.7
2,132,11.053,33,0,1,2,4.3
1,390,15.365,26,0,0,3,29.3
2,516,15.883,46,0,0,1,29.9
2,486,13.766,20,0,1,0,16.4
1,403,15.38,1,1,1,0,12.8
1,335,14.001,23,0,0,2,7.3
1,128,9.0,34,0,0,0,22.8
0,162,12.848,23,1,2,1,4.1
1,324,14.347,49,0,1,1,21.3
1,502,15.26,19,0,0,0,13.3
2,98,16.061,11,1,0,1,14.2
1,376,10.407,20,0,0,0,7.8
1,370,12.931,13,0,1,3,17.3
2,429,14.582,49,0,2,1,4.1
0,432,13.553,43,1,0,2,3.9
1,294,11.328,48,0,2,3,28.0
1,448,12.921,26,1,2,3,15.9
1,189,11.154,5,0,1,2,26.5
1,414,12.489,38,0,2,0,11.2
1,93,12.01,34,1,0,0,15.2
1,292,15.47,45,1,2,0,9.7
1,499,10.479,13,0,0,1,28.3
1,222,9.249,33,0,1,2,21.3
0,175,11.324,30,1,2,3,28.8
0,242,9.842,28,1,1,2,19.4
3,256,15.877,42,0,2,3,18.2
0,436,11.024,18,0,0,0,27.9
2,464,13.511,30,0,1,0,17.0
2,22,11.688,26,1,1,2,10.4
3,97,15.312,17,0,2,1,18.4
1,134,12.963,47,1,1,1,15.6
0,135,12.395,10,1,1,3,18.0
0,229,11.206,37,0,0,2,12.4
2,346,14.905,49,0,0,2,6.3
1,454,13.586,34,0,0,3,27.2
3,51,14.962,5,0,2,1,7.2
1,448,16.912,29,1,1,1,27.4
2,398,16.354,1,0,2,2,5.0
0,478,11.778,11,0,2,1,24.2
1,282,11.514,21,0,0,2,16.4
0,490,13.338,13,1,0,1,13.0
0,123,10.878,38,1,1,1,26.3
2,76,11.471,46,0,1,3,17.4
2,506,14.289,13,0,0,3,14.9
0,377,13.208,28,1,1,3,19.5
1,331,13.216,9,0,1,3,17.2
2,397,13.878,5,0,1,0,29.6
1,48,12.108,39,1,0,1,24.5
2,428,13.741,30,0,1,0,10.6
1,539,15.426,17,1,2,1,22.0
1,221,11.614,13,0,2,3,9.9
0,522,11.856,37,1,1,2,14.9
0,187,9.901,33,1,1,0,7.2
2,367,13.95,26,0,1,1,12.6
1,345,15.975,43,1,1,1,1.7
3,2,11.984,43,0,1,2,23.0
1,63,11.16,6,1,1,2,3.3
1,428,13.582,46,0,0,2,16.0
0,235,14.067,4,1,0,3,24.6
0,460,12.235,3,1,1,0,28.8
1,454,10.901,6,0,1,3,29.7
0,389,13.463,22,1,1,2,25.9
1,117,14.965,36,1,0,2,7.2
3,7,9.644,19,0,0,0,11.4
1,124,11.625,29,0,1,3,19.2
3,11,13.992,46,1,1,1,26.4
0,232,12.819,22,1,1,2,21.3
0,394,11.95,12,1,2,1,15.9
1,514,11.925,5,0,2,0,20.9
1,224,11.699,37,0,0,0,20.9
0,525,13.358,11,1,1,1,16.2
3,26,10.824,19,0,1,0,22.4
3,26,9.593,2,0,0,1,17.2
0,468,14.252,28,1,0,1,16.0
3,7,16.628,46,0,2,3,25.5
0,236,10.605,31,1,2,1,25.9
1,419,16.217,4,1,0,1,23.9
1,321,13.585,41,0,0,1,20.2
2,58,14.558,41,1,1,3,23.8
2,463,15.338,37,0,2,3,22.8
1,256,12.149,43,0,0,3,23.9
2,319,14.059,13,0,2,3,6.5
1,264,12.712,17,0,1,3,18.5
0,341,13.708,15,1,2,1,8.8
1,105,14.273,1,1,1,3,20.5
2,51,11.396,17,1,2,0,14.3
0,325,13.539,28,1,2,0,11.0
0,399,12.964,33,1,1,1,4.0
3,2,12.004,11,0,1,1,23.5
1,84,11.138,12,1,1,2,11.9
0,271,9.875,24,0,1,1,10.8
3,9,14.243,8,1,1,0,8.3
0,450,9.665,31,1,2,2,26.0
1,527,13.277,27,0,2,1,3.3
1,294,16.196,9,0,0,3,24.3
0,481,11.723,6,1,1,1,23.7
3,397,15.527,6,0,2,1,17.6
0,131,12.155,3,1,2,1,21.6
1,71,12.593,10,1,1,0,29.5
0,415,14.084,38,1,2,3,18.6
1,124,12.656,38,0,0,2,13.9
0,445,9.804,44,1,0,2,12.3
0,428,12.521,47,1,0,2,0.6
1,225,13.023,47,0,0,0,22.6
1,171,13.597,48,1,0,0,5.6
0,173,13.905,36,1,2,2,20.4
1,529,13.126,25,1,2,1,17.3
2,0,12.717,15,1,1,2,8.5
0,395,11.141,26,1,2,3,19.9
1,279,9.787,16,0,2,2,18.2
0,312,9.0,1,0,1,1,9.5
0,496,13.379,17,1,2,2,20.2
3,23,13.889,12,0,0,0,6.2
1,305,13.326,26,0,0,1,11.7
1,88,12.479,36,1,1,2,19.3
1,488,13.071,12,0,1,1,21.0
1,323,12.615,41,0,1,1,4.3
3,54,11.455,2,0,2,2,23.7
1,425,12.738,4,1,2,0,7.7
1,387,13.717,8,0,1,2,0.5
1,183,10.398,19,0,2,3,4.5
0,344,12.001,42,1,1,0,16.6
2,246,14.239,17,0,1,1,21.3
0,457,12.434,21,0,0,2,16.1
1,396,9.0,21,0,0,0,7.8
1,378,14.76,19,0,1,1,27.9
0,321,12.686,14,1,0,3,8.4
0,273,12.947,17,1,2,3,8.0
0,247,14.735,7,1,0,0,22.0
2,95,14.962,22,1,1,0,29.8
2,32,12.453,37,1,2,0,24.4
1,397,12.595,30,0,2,2,25.1
1,169,12.095,34,0,2,3,5.3
2,161,14.236,9,0,0,0,25.4
0,455,13.438,26,1,1,3,15.8
2,517,15.104,28,0,2,3,18.2
1,456,10.775,29,0,2,3,28.9
3,120,13.692,31,0,1,3,12.9
3,89,13.702,15,0,1,0,15.8
1,353,9.351,46,0,1,2,24.8
3,46,13.452,29,0,1,3,17.5
2,363,13.324,36,0,1,0,11.8
1,215,13.319,16,0,0,2,9.8
0,249,14.203,5,1,1,1,1.4
1,212,13.023,4,1,2,1,16.0
2,147,13.943,30,0,2,1,27.4
3,61,14.476,26,0,2,1,8.0
1,444,13.826,35,0,0,1,7.6
2,60,13.028,12,0,1,1,29.3
2,443,14.074,5,0,0,0,4.4
0,317,13.798,20,1,2,1,1.6
0,428,12.343,5,1,2,3,9.1
3,15,13.633,14,0,2,2,4.6
1,367,10.151,5,0,1,1,2.4
0,326,11.348,18,1,0,0,1.3
0,327,10.461,43,1,0,2,0.5
2,365,14.767,25,0,2,3,9.5
2,347,14.489,17,0,2,2,17.7
1,520,13.24,21,0,1,1,2.2
1,152,12.369,49,1,0,0,8.5
0,482,12.11,16,0,0,1,27.6
0,421,13.049,37,1,1,2,8.0
2,88,12.876,24,1,0,1,2.5
2,23,13.324,3,1,2,1,4.8
1,211,9.584,16,0,2,2,2.5
1,242,15.636,43,1,0,3,11.3
2,237,16.048,41,0,1,2,17.1
2,21,12.271,35,1,2,0,13.6
0,458,10.98,2,1,2,3,9.9
2,249,13.818,39,0,1,3,26.1
0,529,13.411,8,1,2,3,20.0
3,75,11.937,49,0,1,2,3.7
0,524,10.146,30,1,0,3,12.2
1,444,12.597,46,0,2,0,2.0
1,445,12.15,32,0,1,3,3.9
1,241,11.424,28,0,0,2,5.9
1,489,15.494,47,0,0,2,26.3
0,411,13.141,30,1,1,2,8.1
2,278,12.625,28,0,0,2,0.9
1,153,13.483,39,1,0,1,17.1
1,197,14.67,19,1,1,3,6.7
2,72,10.499,28,0,1,1,5.1
0,521,10.798,47,0,2,1,28.6
1,531,9.926,44,0,2,2,29.8
0,417,12.854,46,1,2,1,17.0
2,233,14.013,41,0,2,1,19.1
2,132,14.64,2,0,2,3,14.7
